0.0, 0.0
-0.013732205993380832, 0.5674982316112903
-0.027927224455288526, 1.1349850753479929
-0.04248720872976719, 1.7024626724576137
-0.05734266359768299, 2.269932611594527
-0.07244353211912084, 2.837396073090753
-0.08775339166563755, 3.40485393457833
-0.10324561418750591, 3.972306846637747
-0.11873783670937428, 4.53975975869717
-0.13423005923124265, 5.107212670756588
-0.14972228175311103, 5.674665582816011
-0.1652145042749794, 6.242118494875427
-0.18070672679684777, 6.80957140693485
-0.19619894931871615, 7.377024318994273
-0.38405912449713925, 7.912702740199865
-0.7263780045093086, 8.365538914495374
-1.1905213514134403, 8.692362674170244
-1.7322410523930785, 8.862016975424018
-2.2885191398017697, 8.975143037108825
-2.8451919643672685, 9.086310400816211
-3.4018647889327784, 9.197477764523597
-3.958537613498277, 9.308645128230983
-4.515210438063787, 9.419812491938371
-5.071883262629285, 9.530979855645757
-5.628556087194784, 9.642147219353143
-6.185228911760283, 9.753314583060542
-6.741901736325793, 9.864481946767928
-7.298574560891291, 9.975649310475314
-7.855247385456801, 10.0868166741827
-8.4119202100223, 10.197984037890087
-8.968593034587798, 10.309151401597473
-9.525265859153297, 10.42031876530487
-10.081938683718796, 10.531486129012258
-10.638611508284306, 10.642653492719644
-11.195284332849804, 10.75382085642703
-11.751957157415314, 10.864988220134416
-12.308629981980813, 10.976155583841802
-12.86530280654631, 11.08732294754919
-13.42197563111181, 11.198490311256586
-13.97864845567732, 11.309657674963972
-14.535321280242819, 11.42082503867136
-15.091994104808329, 11.531992402378746
-15.648666929373826, 11.643159766086132
-16.205339753939324, 11.754327129793518
-16.762012578504823, 11.865494493500904
-17.318685403070322, 11.976661857208292
-17.87535822763582, 12.087829220915678
-18.43203105220132, 12.198996584623075
-18.988703876766817, 12.310163948330462
-19.54537670133233, 12.421331312037848
-20.102049525897826, 12.532498675745234
-20.658722350463325, 12.64366603945262
-21.215395175028824, 12.754833403160006
-21.772067999594324, 12.866000766867394
-22.328740824159823, 12.97716813057478
-22.88541364872532, 13.088335494282166
-23.44208647329083, 13.199502857989552
-23.998759297856328, 13.310670221696938
-24.555432122421827, 13.421837585404337
-25.112104946987326, 13.533004949111723
-25.668777771552826, 13.644172312819109
-26.22545059611832, 13.755339676526496
-26.78212342068382, 13.866507040233882
-27.33879624524932, 13.977674403941268
-27.895469069814823, 14.088841767648654
-28.452141894380322, 14.20000913135604
-28.97248091327042, 14.426923480359967
-29.429048227988304, 14.764249885336932
-29.79659374078878, 15.196861850478463
-30.014647654894347, 15.720975680582791
-30.121539110487806, 16.278485351426713
-30.159145993708037, 16.844902634618034
-30.154832490537213, 17.4125505977552
-30.124811447923367, 17.979420559354658
-30.078590952631842, 18.54520009431363
-30.02184228569396, 19.11002077839324
-29.958033257184468, 19.674087462610675
-29.889341145162916, 20.23758032867856
-29.81716884979527, 20.800638031001114
-29.74244282077026, 21.363362507943016
-29.66578905098067, 21.925827632142223
-29.587639480996195, 22.48808687935353
-29.50829778397994, 23.050179141778443
-29.427980903597508, 23.612132889954417
-29.346845798095345, 24.1739690858501
-29.265006963199028, 24.73570320575577
-29.182548084000985, 25.297346642114448
-29.099529866380774, 25.858907673442783
-29.015995322579165, 26.4203921312466
-28.93197331221706, 26.98180385016427
-28.847480844282632, 27.543144957892657
-28.762524455150466, 28.104416040622738
-28.852838224976406, 28.66485001473853
